index,Reference,Owner,NIF/CIF,Registered office,City,Province,Postal Code,Concession opening,Concession termination,Municipality,Frequency,Frequency GHZ,Frequency GHZ rounded,Last opened concession,Number of concession,# of concession in municipality,# of owner in municipality,Population,population,Coordinates,Longitude,Latitude
147,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Marganell,6093.45,6.09345,6.0,31/10/2012,2296,17,1,small village,0,"41.62887697142782, 1.802664241724218", 1.802664241724218,41.62887697142782
148,B B -0800879,TRADIA TELECOM,A61902045,"CL JUAN ESPLANDIU, 11-13 (ATT. D. JAVIER CABELLO)",MADRID,MADRID,28007,05/11/2008,31/12/2023,Barcelona,18525.0,18.525,19.0,27/03/2008,145,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
148,B B -0800879,TRADIA TELECOM,A61902045,"CL JUAN ESPLANDIU, 11-13 (ATT. D. JAVIER CABELLO)",MADRID,MADRID,28007,05/11/2008,31/12/2023,Barcelona,19535.0,19.535,20.0,27/03/2008,145,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
149,B B -0800981,TRADIA TELECOM,A61902045,"CL JUAN ESPLANDIU, 11-13 (ATT. D. JAVIER CABELLO)",MADRID,MADRID,28007,12/11/2008,31/12/2023,Castellar del Riu,12933.0,12.933,13.0,27/03/2008,145,3,1,small village,0,"42.12372893622677, 1.7585189011835838", 1.7585189011835838,42.12372893622677
149,B B -0800981,TRADIA TELECOM,A61902045,"CL JUAN ESPLANDIU, 11-13 (ATT. D. JAVIER CABELLO)",MADRID,MADRID,28007,12/11/2008,31/12/2023,Olost,13199.0,13.199,13.0,27/03/2008,145,4,1,small village,0,"42.00096891716707, 2.094748588316922", 2.094748588316922,42.00096891716707
150,B B -0600307,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,08/11/2006,31/12/2026,Montcada i Reixac,18305.0,18.305,18.0,31/10/2012,2296,13,2,small village,0,"41.489425544467665, 2.1843392696504753", 2.1843392696504753,41.489425544467665
150,B B -0600307,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,08/11/2006,31/12/2026,Montcada i Reixac,18415.0,18.415,18.0,31/10/2012,2296,13,2,small village,0,"41.489425544467665, 2.1843392696504753", 2.1843392696504753,41.489425544467665
150,B B -0600307,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,08/11/2006,31/12/2026,Montcada i Reixac,19315.0,19.315,19.0,31/10/2012,2296,13,2,small village,0,"41.489425544467665, 2.1843392696504753", 2.1843392696504753,41.489425544467665
150,B B -0600307,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,08/11/2006,31/12/2026,Montcada i Reixac,19425.0,19.425,19.0,31/10/2012,2296,13,2,small village,0,"41.489425544467665, 2.1843392696504753", 2.1843392696504753,41.489425544467665
151,B B -0600314,RETEVISION,A62275680,"CALLE JUAN ESPLAND\xc3\x8dU, 11.",MADRID,MADRID,28007,23/11/2006,31/12/2026,HOSPITALET DE LLOBREGAT L,18415.0,18.415,18.0,31/10/2012,2296,28,2,small village,0,,,
151,B B -0600314,RETEVISION,A62275680,"CALLE JUAN ESPLAND\xc3\x8dU, 11.",MADRID,MADRID,28007,23/11/2006,31/12/2026,HOSPITALET DE LLOBREGAT L,18525.0,18.525,19.0,31/10/2012,2296,28,2,small village,0,,,
151,B B -0600314,RETEVISION,A62275680,"CALLE JUAN ESPLAND\xc3\x8dU, 11.",MADRID,MADRID,28007,23/11/2006,31/12/2026,HOSPITALET DE LLOBREGAT L,19425.0,19.425,19.0,31/10/2012,2296,28,2,small village,0,,,
151,B B -0600314,RETEVISION,A62275680,"CALLE JUAN ESPLAND\xc3\x8dU, 11.",MADRID,MADRID,28007,23/11/2006,31/12/2026,HOSPITALET DE LLOBREGAT L,19535.0,19.535,20.0,31/10/2012,2296,28,2,small village,0,,,
152,B B -0700315,TRADIA TELECOM,A61902045,"PASEO ZONA FRANCA, 105.",BARCELONA,BARCELONA,8038,10/05/2007,31/12/2027,Barcelona,6197.24,6.19724,6.0,27/03/2008,145,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
152,B B -0700315,TRADIA TELECOM,A61902045,"PASEO ZONA FRANCA, 105.",BARCELONA,BARCELONA,8038,10/05/2007,31/12/2027,Barcelona,6256.54,6.25654,6.0,27/03/2008,145,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
152,B B -0700315,TRADIA TELECOM,A61902045,"PASEO ZONA FRANCA, 105.",BARCELONA,BARCELONA,8038,10/05/2007,31/12/2027,Barcelona,6315.84,6.315840000000001,6.0,27/03/2008,145,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
152,B B -0700315,TRADIA TELECOM,A61902045,"PASEO ZONA FRANCA, 105.",BARCELONA,BARCELONA,8038,10/05/2007,31/12/2027,Òrrius,5945.2,5.9452,6.0,27/03/2008,145,9,1,small village,0,"41.555115208712095, 2.351046391580463", 2.351046391580463,41.555115208712095
152,B B -0700315,TRADIA TELECOM,A61902045,"PASEO ZONA FRANCA, 105.",BARCELONA,BARCELONA,8038,10/05/2007,31/12/2027,Òrrius,6004.5,6.0045,6.0,27/03/2008,145,9,1,small village,0,"41.555115208712095, 2.351046391580463", 2.351046391580463,41.555115208712095
152,B B -0700315,TRADIA TELECOM,A61902045,"PASEO ZONA FRANCA, 105.",BARCELONA,BARCELONA,8038,10/05/2007,31/12/2027,Òrrius,6063.8,6.0638000000000005,6.0,27/03/2008,145,9,1,small village,0,"41.555115208712095, 2.351046391580463", 2.351046391580463,41.555115208712095
153,B B -0800041,TRADIA TELECOM,A61902045,"CL JUAN ESPLANDIU, 11-13 (ATT. D. JAVIER CABELLO)",MADRID,MADRID,28007,25/02/2008,31/12/2023,Barcelona,6226.89,6.22689,6.0,27/03/2008,145,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
153,B B -0800041,TRADIA TELECOM,A61902045,"CL JUAN ESPLANDIU, 11-13 (ATT. D. JAVIER CABELLO)",MADRID,MADRID,28007,25/02/2008,31/12/2023,Cabrera de Mar,5974.85,5.97485,6.0,27/03/2008,145,4,2,small village,0,"41.52575632927271, 2.4008161984832648", 2.4008161984832648,41.52575632927271
154,B B -0800045,TRADIA TELECOM,A61902045,"AVDA PARC LOGISTIC, 12.",BARCELONA,BARCELONA,8040,27/03/2008,31/12/2023,Barcelona,14739.0,14.739,15.0,27/03/2008,145,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
154,B B -0800045,TRADIA TELECOM,A61902045,"AVDA PARC LOGISTIC, 12.",BARCELONA,BARCELONA,8040,27/03/2008,31/12/2023,Granollers,15159.0,15.159,15.0,27/03/2008,145,3,1,medium city,62419,"41.59357897435902, 2.2789413295779712", 2.2789413295779712,41.59357897435902
155,B B -0800048,TRADIA TELECOM,A61902045,"AVDA PARC LOGISTIC, 12.",BARCELONA,BARCELONA,8040,16/12/2008,31/12/2023,Sabadell,14543.0,14.543,15.0,27/03/2008,145,4,1,medium city,216520,"41.55520085742093, 2.101642957311965", 2.101642957311965,41.55520085742093
155,B B -0800048,TRADIA TELECOM,A61902045,"AVDA PARC LOGISTIC, 12.",BARCELONA,BARCELONA,8040,16/12/2008,31/12/2023,Vacarisses,14963.0,14.963,15.0,27/03/2008,145,5,1,small village,0,"41.603917913847276, 1.9174856498924546", 1.9174856498924546,41.603917913847276
156,B B -0800876,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,19/02/2009,31/12/2024,Barcelona,14543.0,14.543,15.0,31/10/2012,2296,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
156,B B -0800876,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,19/02/2009,31/12/2024,Castelldefels,14963.0,14.963,15.0,31/10/2012,2296,3,1,medium city,67460,"41.276581248224964, 1.9705328796972723", 1.9705328796972723,41.276581248224964
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Balenyà,6226.89,6.22689,6.0,31/10/2012,2296,16,2,small village,0,"41.81817611855162, 2.2115777909978855", 2.2115777909978855,41.81817611855162
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Balenyà,6256.54,6.25654,6.0,31/10/2012,2296,16,2,small village,0,"41.81817611855162, 2.2115777909978855", 2.2115777909978855,41.81817611855162
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Balenyà,6286.19,6.2861899999999995,6.0,31/10/2012,2296,16,2,small village,0,"41.81817611855162, 2.2115777909978855", 2.2115777909978855,41.81817611855162
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Balenyà,6315.84,6.315840000000001,6.0,31/10/2012,2296,16,2,small village,0,"41.81817611855162, 2.2115777909978855", 2.2115777909978855,41.81817611855162
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Balenyà,6345.49,6.34549,6.0,31/10/2012,2296,16,2,small village,0,"41.81817611855162, 2.2115777909978855", 2.2115777909978855,41.81817611855162
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Barcelona,6226.89,6.22689,6.0,31/10/2012,2296,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Barcelona,6286.19,6.2861899999999995,6.0,31/10/2012,2296,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Barcelona,6345.49,6.34549,6.0,31/10/2012,2296,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Barcelona,6404.79,6.40479,6.0,31/10/2012,2296,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Cabrils,5974.85,5.97485,6.0,31/10/2012,2296,20,3,village,7432,"41.52954422305354, 2.367522582946946", 2.367522582946946,41.52954422305354
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Cabrils,6034.15,6.0341499999999995,6.0,31/10/2012,2296,20,3,village,7432,"41.52954422305354, 2.367522582946946", 2.367522582946946,41.52954422305354
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Cabrils,6093.45,6.09345,6.0,31/10/2012,2296,20,3,village,7432,"41.52954422305354, 2.367522582946946", 2.367522582946946,41.52954422305354
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Cabrils,6152.75,6.15275,6.0,31/10/2012,2296,20,3,village,7432,"41.52954422305354, 2.367522582946946", 2.367522582946946,41.52954422305354
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Marganell,5974.85,5.97485,6.0,31/10/2012,2296,17,1,small village,0,"41.62887697142782, 1.802664241724218", 1.802664241724218,41.62887697142782
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Marganell,6004.5,6.0045,6.0,31/10/2012,2296,17,1,small village,0,"41.62887697142782, 1.802664241724218", 1.802664241724218,41.62887697142782
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Marganell,6034.15,6.0341499999999995,6.0,31/10/2012,2296,17,1,small village,0,"41.62887697142782, 1.802664241724218", 1.802664241724218,41.62887697142782
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Marganell,6063.8,6.0638000000000005,6.0,31/10/2012,2296,17,1,small village,0,"41.62887697142782, 1.802664241724218", 1.802664241724218,41.62887697142782
157,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Marganell,6093.45,6.09345,6.0,31/10/2012,2296,17,1,small village,0,"41.62887697142782, 1.802664241724218", 1.802664241724218,41.62887697142782
158,B B -0800879,TRADIA TELECOM,A61902045,"CL JUAN ESPLANDIU, 11-13 (ATT. D. JAVIER CABELLO)",MADRID,MADRID,28007,05/11/2008,31/12/2023,Barcelona,18525.0,18.525,19.0,27/03/2008,145,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
158,B B -0800879,TRADIA TELECOM,A61902045,"CL JUAN ESPLANDIU, 11-13 (ATT. D. JAVIER CABELLO)",MADRID,MADRID,28007,05/11/2008,31/12/2023,Barcelona,19535.0,19.535,20.0,27/03/2008,145,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
159,B B -0800981,TRADIA TELECOM,A61902045,"CL JUAN ESPLANDIU, 11-13 (ATT. D. JAVIER CABELLO)",MADRID,MADRID,28007,12/11/2008,31/12/2023,Castellar del Riu,12933.0,12.933,13.0,27/03/2008,145,3,1,small village,0,"42.12372893622677, 1.7585189011835838", 1.7585189011835838,42.12372893622677
159,B B -0800981,TRADIA TELECOM,A61902045,"CL JUAN ESPLANDIU, 11-13 (ATT. D. JAVIER CABELLO)",MADRID,MADRID,28007,12/11/2008,31/12/2023,Olost,13199.0,13.199,13.0,27/03/2008,145,4,1,small village,0,"42.00096891716707, 2.094748588316922", 2.094748588316922,42.00096891716707
160,B B -0600307,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,08/11/2006,31/12/2026,Montcada i Reixac,18305.0,18.305,18.0,31/10/2012,2296,13,2,small village,0,"41.489425544467665, 2.1843392696504753", 2.1843392696504753,41.489425544467665
160,B B -0600307,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,08/11/2006,31/12/2026,Montcada i Reixac,18415.0,18.415,18.0,31/10/2012,2296,13,2,small village,0,"41.489425544467665, 2.1843392696504753", 2.1843392696504753,41.489425544467665
160,B B -0600307,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,08/11/2006,31/12/2026,Montcada i Reixac,19315.0,19.315,19.0,31/10/2012,2296,13,2,small village,0,"41.489425544467665, 2.1843392696504753", 2.1843392696504753,41.489425544467665
160,B B -0600307,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,08/11/2006,31/12/2026,Montcada i Reixac,19425.0,19.425,19.0,31/10/2012,2296,13,2,small village,0,"41.489425544467665, 2.1843392696504753", 2.1843392696504753,41.489425544467665
161,B B -0600314,RETEVISION,A62275680,"CALLE JUAN ESPLAND\xc3\x8dU, 11.",MADRID,MADRID,28007,23/11/2006,31/12/2026,HOSPITALET DE LLOBREGAT L,18415.0,18.415,18.0,31/10/2012,2296,28,2,small village,0,,,
161,B B -0600314,RETEVISION,A62275680,"CALLE JUAN ESPLAND\xc3\x8dU, 11.",MADRID,MADRID,28007,23/11/2006,31/12/2026,HOSPITALET DE LLOBREGAT L,18525.0,18.525,19.0,31/10/2012,2296,28,2,small village,0,,,
161,B B -0600314,RETEVISION,A62275680,"CALLE JUAN ESPLAND\xc3\x8dU, 11.",MADRID,MADRID,28007,23/11/2006,31/12/2026,HOSPITALET DE LLOBREGAT L,19425.0,19.425,19.0,31/10/2012,2296,28,2,small village,0,,,
161,B B -0600314,RETEVISION,A62275680,"CALLE JUAN ESPLAND\xc3\x8dU, 11.",MADRID,MADRID,28007,23/11/2006,31/12/2026,HOSPITALET DE LLOBREGAT L,19535.0,19.535,20.0,31/10/2012,2296,28,2,small village,0,,,
162,B B -0700315,TRADIA TELECOM,A61902045,"PASEO ZONA FRANCA, 105.",BARCELONA,BARCELONA,8038,10/05/2007,31/12/2027,Barcelona,6197.24,6.19724,6.0,27/03/2008,145,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
162,B B -0700315,TRADIA TELECOM,A61902045,"PASEO ZONA FRANCA, 105.",BARCELONA,BARCELONA,8038,10/05/2007,31/12/2027,Barcelona,6256.54,6.25654,6.0,27/03/2008,145,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
162,B B -0700315,TRADIA TELECOM,A61902045,"PASEO ZONA FRANCA, 105.",BARCELONA,BARCELONA,8038,10/05/2007,31/12/2027,Barcelona,6315.84,6.315840000000001,6.0,27/03/2008,145,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
162,B B -0700315,TRADIA TELECOM,A61902045,"PASEO ZONA FRANCA, 105.",BARCELONA,BARCELONA,8038,10/05/2007,31/12/2027,Òrrius,5945.2,5.9452,6.0,27/03/2008,145,9,1,small village,0,"41.555115208712095, 2.351046391580463", 2.351046391580463,41.555115208712095
162,B B -0700315,TRADIA TELECOM,A61902045,"PASEO ZONA FRANCA, 105.",BARCELONA,BARCELONA,8038,10/05/2007,31/12/2027,Òrrius,6004.5,6.0045,6.0,27/03/2008,145,9,1,small village,0,"41.555115208712095, 2.351046391580463", 2.351046391580463,41.555115208712095
162,B B -0700315,TRADIA TELECOM,A61902045,"PASEO ZONA FRANCA, 105.",BARCELONA,BARCELONA,8038,10/05/2007,31/12/2027,Òrrius,6063.8,6.0638000000000005,6.0,27/03/2008,145,9,1,small village,0,"41.555115208712095, 2.351046391580463", 2.351046391580463,41.555115208712095
163,B B -0800041,TRADIA TELECOM,A61902045,"CL JUAN ESPLANDIU, 11-13 (ATT. D. JAVIER CABELLO)",MADRID,MADRID,28007,25/02/2008,31/12/2023,Barcelona,6226.89,6.22689,6.0,27/03/2008,145,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
163,B B -0800041,TRADIA TELECOM,A61902045,"CL JUAN ESPLANDIU, 11-13 (ATT. D. JAVIER CABELLO)",MADRID,MADRID,28007,25/02/2008,31/12/2023,Cabrera de Mar,5974.85,5.97485,6.0,27/03/2008,145,4,2,small village,0,"41.52575632927271, 2.4008161984832648", 2.4008161984832648,41.52575632927271
164,B B -0800045,TRADIA TELECOM,A61902045,"AVDA PARC LOGISTIC, 12.",BARCELONA,BARCELONA,8040,27/03/2008,31/12/2023,Barcelona,14739.0,14.739,15.0,27/03/2008,145,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
164,B B -0800045,TRADIA TELECOM,A61902045,"AVDA PARC LOGISTIC, 12.",BARCELONA,BARCELONA,8040,27/03/2008,31/12/2023,Granollers,15159.0,15.159,15.0,27/03/2008,145,3,1,medium city,62419,"41.59357897435902, 2.2789413295779712", 2.2789413295779712,41.59357897435902
165,B B -0800048,TRADIA TELECOM,A61902045,"AVDA PARC LOGISTIC, 12.",BARCELONA,BARCELONA,8040,16/12/2008,31/12/2023,Sabadell,14543.0,14.543,15.0,27/03/2008,145,4,1,medium city,216520,"41.55520085742093, 2.101642957311965", 2.101642957311965,41.55520085742093
165,B B -0800048,TRADIA TELECOM,A61902045,"AVDA PARC LOGISTIC, 12.",BARCELONA,BARCELONA,8040,16/12/2008,31/12/2023,Vacarisses,14963.0,14.963,15.0,27/03/2008,145,5,1,small village,0,"41.603917913847276, 1.9174856498924546", 1.9174856498924546,41.603917913847276
166,B B -0800876,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,19/02/2009,31/12/2024,Barcelona,14543.0,14.543,15.0,31/10/2012,2296,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
166,B B -0800876,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,19/02/2009,31/12/2024,Castelldefels,14963.0,14.963,15.0,31/10/2012,2296,3,1,medium city,67460,"41.276581248224964, 1.9705328796972723", 1.9705328796972723,41.276581248224964
167,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Balenyà,6226.89,6.22689,6.0,31/10/2012,2296,16,2,small village,0,"41.81817611855162, 2.2115777909978855", 2.2115777909978855,41.81817611855162
167,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Balenyà,6256.54,6.25654,6.0,31/10/2012,2296,16,2,small village,0,"41.81817611855162, 2.2115777909978855", 2.2115777909978855,41.81817611855162
167,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Balenyà,6286.19,6.2861899999999995,6.0,31/10/2012,2296,16,2,small village,0,"41.81817611855162, 2.2115777909978855", 2.2115777909978855,41.81817611855162
167,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Balenyà,6315.84,6.315840000000001,6.0,31/10/2012,2296,16,2,small village,0,"41.81817611855162, 2.2115777909978855", 2.2115777909978855,41.81817611855162
167,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Balenyà,6345.49,6.34549,6.0,31/10/2012,2296,16,2,small village,0,"41.81817611855162, 2.2115777909978855", 2.2115777909978855,41.81817611855162
167,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Barcelona,6226.89,6.22689,6.0,31/10/2012,2296,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
167,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Barcelona,6286.19,6.2861899999999995,6.0,31/10/2012,2296,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
167,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Barcelona,6345.49,6.34549,6.0,31/10/2012,2296,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
167,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Barcelona,6404.79,6.40479,6.0,31/10/2012,2296,61,5,large city,4588000,"41.3999931157369, 2.1512252956828966", 2.1512252956828966,41.3999931157369
167,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Cabrils,5974.85,5.97485,6.0,31/10/2012,2296,20,3,village,7432,"41.52954422305354, 2.367522582946946", 2.367522582946946,41.52954422305354
167,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Cabrils,6034.15,6.0341499999999995,6.0,31/10/2012,2296,20,3,village,7432,"41.52954422305354, 2.367522582946946", 2.367522582946946,41.52954422305354
167,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Cabrils,6093.45,6.09345,6.0,31/10/2012,2296,20,3,village,7432,"41.52954422305354, 2.367522582946946", 2.367522582946946,41.52954422305354
167,B B -0800877,RETEVISION,A62275680,"CALLE JUAN ESPLANDI\xc3\x9a, 11.",MADRID,MADRID,28007,26/01/2009,31/12/2024,Cabrils,6152.75,6.15275,6.0,31/10/2012,2296,20,3,village,7432,"41.52954422305354, 2.367522582946946", 2.367522582946946,41.52954422305354
